,participant,qid,opcode,subgoal,correct,timestamp
18863,60584643ba869b0aa71c06b5,create2,create_dataframe_from-a-matrix,3,True,2021-03-22 07:38:42.345000+00:00
18864,60589795ba869b0aa71c0adf,create1,create_vector_from-smaller-vectors,0,True,2021-03-22 13:19:20.361000+00:00
18865,60589795ba869b0aa71c0adf,create1,create_vector_by-repeating-vectors,1,True,2021-03-22 13:19:26.798000+00:00
18866,60589795ba869b0aa71c0adf,create1,create_matrix_from-multiple-vectors,2,True,2021-03-22 13:19:40.725000+00:00
18867,60589795ba869b0aa71c0adf,create2,create_dataframe_from-vectors,0,False,2021-03-22 13:19:58.846000+00:00
18868,60589795ba869b0aa71c0adf,create2,calculate_dataframes_rowwise-aggregation,0,False,2021-03-22 13:20:47.645000+00:00
18869,60589795ba869b0aa71c0adf,create2,calculate_dataframes_calculating-new-column,0,False,2021-03-22 13:20:55.394000+00:00
18870,60589795ba869b0aa71c0adf,create2,calculate_dataframes_with-single-value,0,False,2021-03-22 13:20:57.972000+00:00
18871,60589795ba869b0aa71c0adf,create2,combine_dataframes_by-merging,1,False,2021-03-22 13:21:34.010000+00:00
18872,60589795ba869b0aa71c0adf,create2,create_matrix_by-folding-a-vector,2,True,2021-03-22 13:22:00.564000+00:00
18873,60589795ba869b0aa71c0adf,create2,create_dataframe_from-a-matrix,3,True,2021-03-22 13:22:05.486000+00:00
18874,60589795ba869b0aa71c0adf,create2,create_vector_arithmetic-sequence,0,True,2021-03-22 13:22:22.074000+00:00
18875,60589795ba869b0aa71c0adf,create2,create_vector_by-repeating-vectors,1,True,2021-03-22 13:22:29.764000+00:00
18876,6058a23dba869b0aa71c0ca0,create1,combine_matrices_binding-horizontally,0,False,2021-03-22 14:04:54.824000+00:00
18877,6058a23dba869b0aa71c0ca0,create1,create_vector_from-smaller-vectors,0,True,2021-03-22 14:05:07.329000+00:00
18878,6058a23dba869b0aa71c0ca0,create1,create_vector_by-repeating-vectors,1,True,2021-03-22 14:05:25.386000+00:00
18879,6058a23dba869b0aa71c0ca0,create1,create_matrix_by-folding-a-vector,2,False,2021-03-22 14:05:37.637000+00:00
18880,6058a23dba869b0aa71c0ca0,create1,create_matrix_from-multiple-vectors,2,True,2021-03-22 14:05:39.616000+00:00
18881,6058a23dba869b0aa71c0ca0,create2,create_dataframe_from-vectors,0,False,2021-03-22 14:06:05.257000+00:00
18882,6058a23dba869b0aa71c0ca0,create2,create_vector_without-names,0,False,2021-03-22 14:06:13.941000+00:00
18883,6058a23dba869b0aa71c0ca0,create2,create_vector_without-names,0,False,2021-03-22 14:06:17.248000+00:00
18884,6058a23dba869b0aa71c0ca0,create2,create_dataframe_from-a-matrix,0,False,2021-03-22 14:06:24.617000+00:00
18885,6058a23dba869b0aa71c0ca0,create2,create_vector_arithmetic-sequence,0,True,2021-03-22 14:06:27.722000+00:00
18886,6058a23dba869b0aa71c0ca0,create2,create_vector_by-repeating-vectors,1,True,2021-03-22 14:06:38.714000+00:00
18887,6058a23dba869b0aa71c0ca0,create2,create_matrix_by-folding-a-vector,2,True,2021-03-22 14:06:47.612000+00:00
18888,6058a23dba869b0aa71c0ca0,create2,create_dataframe_from-a-matrix,3,True,2021-03-22 14:06:51.610000+00:00
18889,6058a23dba869b0aa71c0ca0,access1,access_from-matrix_rows-or-columns,0,True,2021-03-22 14:11:45.810000+00:00
18890,6058a23dba869b0aa71c0ca0,access1,access_from-matrix_row-and-column-combination,1,True,2021-03-22 14:11:59.296000+00:00
18891,6058a23dba869b0aa71c0ca0,access1,create_vector_from-smaller-vectors,2,True,2021-03-22 14:12:12.730000+00:00
18892,6058a23dba869b0aa71c0ca0,access2,access_from-dataframe_column(s)-by-name,0,False,2021-03-22 14:12:27.206000+00:00
18893,6058a23dba869b0aa71c0ca0,access2,access_from-dataframe_rows-by-condition,0,True,2021-03-22 14:12:31.787000+00:00
18894,6058a23dba869b0aa71c0ca0,access2,access_from-dataframe_column(s)-by-name,1,True,2021-03-22 14:12:40.078000+00:00
18895,6058a23dba869b0aa71c0ca0,calculate1,calculate_matrices_elementwise,0,True,2021-03-22 14:18:51.325000+00:00
18896,6058a23dba869b0aa71c0ca0,calculate1,calculate_matrices_aggregation,1,True,2021-03-22 14:19:00.933000+00:00
18897,6058a23dba869b0aa71c0ca0,calculate2,calculate_vectors_aggregation,0,False,2021-03-22 14:19:23.006000+00:00
18898,6058a23dba869b0aa71c0ca0,calculate2,calculate_vectors_elementwise,0,False,2021-03-22 14:19:27.057000+00:00
18899,6058a23dba869b0aa71c0ca0,calculate2,calculate_vectors_pairwise,0,True,2021-03-22 14:19:31.960000+00:00
18900,6058a23dba869b0aa71c0ca0,calculate2,access_from-vector_by-condition,1,False,2021-03-22 14:19:49.402000+00:00
18901,6058a23dba869b0aa71c0ca0,calculate2,access_from-vector_indices-by-condition,1,False,2021-03-22 14:19:55.036000+00:00
18902,6058a23dba869b0aa71c0ca0,calculate2,access_from-matrix_by-condition,1,True,2021-03-22 14:20:04.371000+00:00
18903,6058a23dba869b0aa71c0ca0,combine1,combine_dataframes_binding-vertically,0,True,2021-03-22 14:22:39.650000+00:00
18904,6058a23dba869b0aa71c0ca0,combine1,calculate_dataframes_aggregation,1,False,2021-03-22 14:22:52.701000+00:00
18905,6058a23dba869b0aa71c0ca0,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-03-22 14:22:59.385000+00:00
18906,6058a23dba869b0aa71c0ca0,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-03-22 14:24:43.735000+00:00
18907,6058a23dba869b0aa71c0ca0,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-03-22 14:24:51.239000+00:00
18908,6058a23dba869b0aa71c0ca0,restructure1,access_from-dataframe_rows-by-condition,2,False,2021-03-22 14:25:07.081000+00:00
18909,6058a23dba869b0aa71c0ca0,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-03-22 14:25:13.536000+00:00
18910,6058a23dba869b0aa71c0ca0,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-03-22 14:25:29.730000+00:00
18911,6058a23dba869b0aa71c0ca0,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-03-22 14:25:47.176000+00:00
18912,6058a23dba869b0aa71c0ca0,restructure2,calculate_dataframes_rowwise-aggregation,1,False,2021-03-22 14:25:58.383000+00:00
18913,6058a23dba869b0aa71c0ca0,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-03-22 14:26:06.998000+00:00
18914,6058e089ba869b0aa71c2282,create1,create_vector_from-smaller-vectors,0,True,2021-03-22 18:33:51.783000+00:00
18915,6058e089ba869b0aa71c2282,create1,create_vector_by-repeating-vectors,1,True,2021-03-22 18:34:03.008000+00:00
18916,6058e089ba869b0aa71c2282,create1,create_matrix_from-multiple-vectors,2,True,2021-03-22 18:34:11.652000+00:00
18917,6058e089ba869b0aa71c2282,create2,create_dataframe_from-vectors,0,False,2021-03-22 18:34:36.044000+00:00
18918,6058e089ba869b0aa71c2282,create2,create_vector_arithmetic-sequence,0,True,2021-03-22 18:34:47.904000+00:00
18919,6058e089ba869b0aa71c2282,create2,create_vector_by-repeating-vectors,1,True,2021-03-22 18:35:01.077000+00:00
18920,6058e089ba869b0aa71c2282,create2,create_dataframe_from-vectors,2,False,2021-03-22 18:35:18.780000+00:00
18921,6058e089ba869b0aa71c2282,create2,create_vector_from-smaller-vectors,2,False,2021-03-22 18:35:24.904000+00:00
18922,6058e089ba869b0aa71c2282,create2,create_vector_by-repeating-vectors,2,False,2021-03-22 18:35:27.536000+00:00
18923,6058e089ba869b0aa71c2282,create2,create_matrix_by-folding-a-vector,2,True,2021-03-22 18:35:31.916000+00:00
18924,6058e089ba869b0aa71c2282,create2,create_dataframe_from-a-matrix,3,True,2021-03-22 18:35:42.512000+00:00
18925,60564ecbba869b0aa71b9627,create1,create_vector_without-names,0,False,2021-03-23 10:21:23.540000+00:00
18926,60564ecbba869b0aa71b9627,create1,create_vector_without-names,0,False,2021-03-23 10:21:28.566000+00:00
18927,60564ecbba869b0aa71b9627,create1,create_vector_without-names,0,False,2021-03-23 10:21:29.529000+00:00
18928,60564ecbba869b0aa71b9627,create1,create_vector_from-smaller-vectors,0,True,2021-03-23 10:21:40.005000+00:00
18929,60564ecbba869b0aa71b9627,create1,create_vector_by-repeating-vectors,1,True,2021-03-23 10:21:53.258000+00:00
18930,60564ecbba869b0aa71b9627,create1,combine_matrices_binding-vertically,2,False,2021-03-23 10:22:29.903000+00:00
18931,60564ecbba869b0aa71b9627,create1,create_matrix_from-multiple-vectors,2,True,2021-03-23 10:22:43.581000+00:00
18932,60564ecbba869b0aa71b9627,create2,create_vector_arithmetic-sequence,0,True,2021-03-23 10:23:20.659000+00:00
18933,60564ecbba869b0aa71b9627,create2,create_matrix_by-folding-a-vector,1,False,2021-03-23 10:23:35.647000+00:00
18934,60564ecbba869b0aa71b9627,create2,create_vector_by-repeating-vectors,1,True,2021-03-23 10:23:46.431000+00:00
18935,60564ecbba869b0aa71b9627,create2,create_matrix_by-folding-a-vector,2,True,2021-03-23 10:23:52.087000+00:00
18936,60564ecbba869b0aa71b9627,create2,create_dataframe_from-a-matrix,3,True,2021-03-23 10:24:04.902000+00:00
18937,60564ecbba869b0aa71b9627,access1,access_from-matrix_rows-or-columns,0,True,2021-03-23 10:29:34.123000+00:00
18938,60564ecbba869b0aa71b9627,access1,access_from-matrix_by-mask,1,False,2021-03-23 10:30:00.409000+00:00
18939,60564ecbba869b0aa71b9627,access1,access_from-matrix_row-and-column-combination,1,True,2021-03-23 10:30:07.961000+00:00
18940,60564ecbba869b0aa71b9627,access1,create_vector_from-smaller-vectors,2,True,2021-03-23 10:30:27.450000+00:00
18941,60564ecbba869b0aa71b9627,access2,access_from-dataframe_rows-by-condition,0,True,2021-03-23 10:32:05.208000+00:00
18942,60564ecbba869b0aa71b9627,access2,access_from-dataframe_column(s)-by-name,1,True,2021-03-23 10:32:18.996000+00:00
18943,60564ecbba869b0aa71b9627,calculate1,calculate_matrices_elementwise,0,True,2021-03-23 10:37:33.671000+00:00
18944,60564ecbba869b0aa71b9627,calculate1,calculate_matrices_aggregation,1,True,2021-03-23 10:37:44.950000+00:00
18945,60564ecbba869b0aa71b9627,calculate2,calculate_matrices_elementwise,0,False,2021-03-23 10:38:23.760000+00:00
18946,60564ecbba869b0aa71b9627,calculate2,calculate_vectors_elementwise,0,False,2021-03-23 10:38:38.727000+00:00
18947,60564ecbba869b0aa71b9627,calculate2,calculate_vectors_elementwise,0,False,2021-03-23 10:38:46.167000+00:00
18948,60564ecbba869b0aa71b9627,calculate2,calculate_vectors_with-single-value,0,False,2021-03-23 10:38:55.535000+00:00
18949,60564ecbba869b0aa71b9627,calculate2,calculate_vectors_pairwise,0,True,2021-03-23 10:38:59.884000+00:00
18950,60564ecbba869b0aa71b9627,calculate2,access_from-matrix_by-condition,1,True,2021-03-23 10:39:11.514000+00:00
18951,60564ecbba869b0aa71b9627,combine1,combine_dataframes_by-merging,0,False,2021-03-23 10:40:58.879000+00:00
18952,60564ecbba869b0aa71b9627,combine1,combine_dataframes_binding-vertically,0,True,2021-03-23 10:41:03.222000+00:00
18953,60564ecbba869b0aa71b9627,combine1,calculate_dataframes_columnwise-aggregation,1,False,2021-03-23 10:41:31.866000+00:00
18954,60564ecbba869b0aa71b9627,combine1,calculate_dataframes_groupwise-aggregation,1,False,2021-03-23 10:41:40.484000+00:00
18955,60564ecbba869b0aa71b9627,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-03-23 10:41:56.518000+00:00
18956,60564ecbba869b0aa71b9627,restructure1,calculate_dataframes_aggregation,0,False,2021-03-23 10:43:36.534000+00:00
18957,60564ecbba869b0aa71b9627,restructure1,calculate_dataframes_aggregation,0,False,2021-03-23 10:43:37.593000+00:00
18958,60564ecbba869b0aa71b9627,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-03-23 10:43:51.970000+00:00
18959,60564ecbba869b0aa71b9627,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-03-23 10:44:02.856000+00:00
18960,60564ecbba869b0aa71b9627,restructure1,access_from-dataframe_rows-by-condition,2,False,2021-03-23 10:44:19.889000+00:00
18961,60564ecbba869b0aa71b9627,restructure1,access_from-dataframe_row-indices-by-condition,2,False,2021-03-23 10:44:23.493000+00:00
18962,60564ecbba869b0aa71b9627,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-03-23 10:44:54.628000+00:00
18963,60564ecbba869b0aa71b9627,restructure1,access_from-dataframe_element-by-index,3,False,2021-03-23 10:45:57.402000+00:00
18964,60564ecbba869b0aa71b9627,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-03-23 10:46:05.019000+00:00
18965,60564ecbba869b0aa71b9627,restructure2,restructure_dataframes_pivoting-long-to-wide,0,False,2021-03-23 10:46:54.035000+00:00
18966,60564ecbba869b0aa71b9627,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-03-23 10:47:00.853000+00:00
18967,60564ecbba869b0aa71b9627,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-03-23 10:47:25.610000+00:00
18968,6059eacbba869b0aa71c6501,create1,create_vector_from-smaller-vectors,0,True,2021-03-23 13:35:47.380000+00:00
18969,6059eacbba869b0aa71c6501,create1,create_vector_by-repeating-vectors,1,True,2021-03-23 13:35:57.328000+00:00
18970,6059eacbba869b0aa71c6501,create1,create_vector_from-smaller-vectors,2,False,2021-03-23 13:36:04.075000+00:00
18971,6059eacbba869b0aa71c6501,create1,create_vector_from-smaller-vectors,2,False,2021-03-23 13:36:06.715000+00:00
18972,6059eacbba869b0aa71c6501,create1,create_matrix_from-multiple-vectors,2,True,2021-03-23 13:36:24.520000+00:00
18973,6059eacbba869b0aa71c6501,create2,create_vector_without-names,0,False,2021-03-23 13:41:35.962000+00:00
18974,6059eacbba869b0aa71c6501,create2,create_vector_arithmetic-sequence,0,True,2021-03-23 13:41:41.283000+00:00
18975,6059eacbba869b0aa71c6501,create2,create_vector_by-repeating-vectors,1,True,2021-03-23 13:42:02.388000+00:00
18976,6059eacbba869b0aa71c6501,create2,create_matrix_from-multiple-vectors,2,False,2021-03-23 13:42:07.495000+00:00
18977,6059eacbba869b0aa71c6501,create2,create_matrix_by-folding-a-vector,2,True,2021-03-23 13:42:09.229000+00:00
18978,6059eacbba869b0aa71c6501,create2,create_matrix_from-multiple-vectors,3,False,2021-03-23 13:42:13.043000+00:00
18979,6059eacbba869b0aa71c6501,create2,create_dataframe_from-vectors,3,False,2021-03-23 13:42:15.547000+00:00
18980,6059eacbba869b0aa71c6501,create2,create_dataframe_from-a-matrix,3,True,2021-03-23 13:42:17.594000+00:00
18981,6059eacbba869b0aa71c6501,access1,access_from-matrix_rows-or-columns,0,True,2021-03-23 15:04:22.028000+00:00
18982,6059eacbba869b0aa71c6501,access1,access_from-matrix_row-and-column-combination,1,True,2021-03-23 15:04:27.514000+00:00
18983,6059eacbba869b0aa71c6501,access1,create_vector_from-smaller-vectors,2,True,2021-03-23 15:04:38.473000+00:00
18984,6059eacbba869b0aa71c6501,access2,access_from-matrix_by-mask,0,False,2021-03-23 15:04:51.672000+00:00
18985,6059eacbba869b0aa71c6501,access2,access_from-matrix_by-condition,0,False,2021-03-23 15:04:54.897000+00:00
18986,6059eacbba869b0aa71c6501,access2,access_from-dataframe_rows-by-condition,0,True,2021-03-23 15:05:04.487000+00:00
18987,6059eacbba869b0aa71c6501,access2,access_from-dataframe_rows-or-columns-by-index,1,False,2021-03-23 15:05:14.615000+00:00
18988,6059eacbba869b0aa71c6501,access2,access_from-dataframe_row-indices-by-condition,1,False,2021-03-23 15:05:16.307000+00:00
18989,6059eacbba869b0aa71c6501,access2,access_from-dataframe_rows-by-mask,1,False,2021-03-23 15:05:17.807000+00:00
18990,6059eacbba869b0aa71c6501,access2,access_from-dataframe_rows-by-condition,1,False,2021-03-23 15:05:19.457000+00:00
18991,6059eacbba869b0aa71c6501,access2,access_from-dataframe_column(s)-by-name,1,True,2021-03-23 15:05:21.153000+00:00
18992,6059eacbba869b0aa71c6501,calculate1,calculate_matrices_elementwise,0,True,2021-03-23 15:06:35.463000+00:00
18993,6059eacbba869b0aa71c6501,calculate1,calculate_matrices_aggregation,1,True,2021-03-23 15:06:41.858000+00:00
18994,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_groupwise-aggregation,0,False,2021-03-23 15:06:58.086000+00:00
18995,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_columnwise-aggregation,0,False,2021-03-23 15:07:01.390000+00:00
18996,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_rowwise-aggregation,0,False,2021-03-23 15:07:03.565000+00:00
18997,6059eacbba869b0aa71c6501,calculate2,calculate_vectors_pairwise,0,True,2021-03-23 15:07:13.288000+00:00
18998,6059eacbba869b0aa71c6501,calculate2,calculate_matrices_with-single-value,1,False,2021-03-23 15:07:21.617000+00:00
18999,6059eacbba869b0aa71c6501,calculate2,calculate_vectors_with-single-value,1,False,2021-03-23 15:07:23.712000+00:00
19000,6059eacbba869b0aa71c6501,calculate2,calculate_vectors_elementwise,1,False,2021-03-23 15:07:26.387000+00:00
19001,6059eacbba869b0aa71c6501,calculate2,calculate_matrices_elementwise,1,False,2021-03-23 15:07:28.017000+00:00
19002,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_elementwise,1,False,2021-03-23 15:07:31.387000+00:00
19003,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_with-single-value,1,False,2021-03-23 15:07:33.106000+00:00
19004,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_groupwise-aggregation,1,False,2021-03-23 15:07:41.437000+00:00
19005,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_columnwise-aggregation,1,False,2021-03-23 15:07:43.096000+00:00
19006,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_rowwise-aggregation,1,False,2021-03-23 15:07:44.477000+00:00
19007,6059eacbba869b0aa71c6501,calculate2,calculate_dataframes_aggregation,1,False,2021-03-23 15:07:46.099000+00:00
19008,6059eacbba869b0aa71c6501,calculate2,access_from-matrix_by-condition,1,True,2021-03-23 15:07:59.449000+00:00
19009,6059eacbba869b0aa71c6501,combine1,combine_dataframes_by-merging,0,False,2021-03-23 15:09:23.416000+00:00
19010,6059eacbba869b0aa71c6501,combine1,combine_dataframes_binding-vertically,0,True,2021-03-23 15:09:28.113000+00:00
19011,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_calculating-new-column,1,False,2021-03-23 15:09:42.771000+00:00
19012,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_with-single-value,1,False,2021-03-23 15:09:44.676000+00:00
19013,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_elementwise,1,False,2021-03-23 15:09:46.244000+00:00
19014,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_aggregation,1,False,2021-03-23 15:09:53.804000+00:00
19015,6059eacbba869b0aa71c6501,combine1,calculate_matrices_aggregation,1,False,2021-03-23 15:09:57.072000+00:00
19016,6059eacbba869b0aa71c6501,combine1,calculate_vectors_aggregation,1,False,2021-03-23 15:10:00.490000+00:00
19017,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_rowwise-aggregation,1,True,2021-03-23 15:10:20.263000+00:00
19018,6059eacbba869b0aa71c6501,combine1,calculate_dataframes_aggregation,1,False,2021-03-23 15:10:17.537000+00:00
19019,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_columnwise-aggregation,0,False,2021-03-23 15:11:22.934000+00:00
19020,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_calculating-new-column,0,True,2021-03-23 15:11:25.493000+00:00
19021,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_row-indices-by-condition,1,False,2021-03-23 15:11:41.709000+00:00
19022,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_rowwise-aggregation,1,False,2021-03-23 15:11:50.335000+00:00
19023,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_column(s)-by-name,3,True,2021-03-23 15:12:09.149000+00:00
19024,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_element-by-index,2,False,2021-03-23 15:12:21.100000+00:00
19025,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_rows-or-columns-by-index,2,True,2021-03-23 15:12:23.196000+00:00
19026,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_rows-or-columns-by-index,1,False,2021-03-23 15:12:32.425000+00:00
19027,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_rows-by-condition,1,False,2021-03-23 15:12:34.200000+00:00
19028,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_element-by-index,1,False,2021-03-23 15:12:35.921000+00:00
19029,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_column(s)-by-name,1,False,2021-03-23 15:12:38.182000+00:00
19030,6059eacbba869b0aa71c6501,restructure1,access_from-dataframe_row-indices-by-condition,1,False,2021-03-23 15:12:40.430000+00:00
19031,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_columnwise-aggregation,1,False,2021-03-23 15:12:43.982000+00:00
19032,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_aggregation,1,False,2021-03-23 15:12:45.618000+00:00
19033,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_rowwise-aggregation,1,False,2021-03-23 15:12:47.115000+00:00
19034,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_calculating-new-column,1,False,2021-03-23 15:12:48.656000+00:00
19035,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_elementwise,1,False,2021-03-23 15:12:50.168000+00:00
19036,6059eacbba869b0aa71c6501,restructure1,calculate_dataframes_with-single-value,1,False,2021-03-23 15:12:51.782000+00:00
19037,6059eacbba869b0aa71c6501,restructure1,restructure_dataframes_sorting-by-column,1,True,2021-03-23 15:13:04.500000+00:00
19038,6059eacbba869b0aa71c6501,restructure2,restructure_dataframes_pivoting-wide-to-long,0,True,2021-03-23 15:13:17.166000+00:00
19039,6059eacbba869b0aa71c6501,restructure2,calculate_dataframes_groupwise-aggregation,1,True,2021-03-23 15:13:33.106000+00:00
19040,605a1e72ba869b0aa71c71de,create1,create_matrix_from-multiple-vectors,0,False,2021-03-23 18:59:58.330000+00:00
19041,605a1e72ba869b0aa71c71de,create1,create_matrix_from-multiple-vectors,0,False,2021-03-23 19:00:05.522000+00:00
19042,605a1e72ba869b0aa71c71de,create1,create_vector_from-smaller-vectors,0,True,2021-03-23 19:00:13.866000+00:00
19043,605a1e72ba869b0aa71c71de,create1,create_vector_from-smaller-vectors,1,False,2021-03-23 19:00:30.418000+00:00
19044,605a1e72ba869b0aa71c71de,create1,create_vector_by-repeating-vectors,1,True,2021-03-23 19:00:38.066000+00:00
19045,605a1e72ba869b0aa71c71de,create1,create_matrix_from-multiple-vectors,2,True,2021-03-23 19:00:43.682000+00:00
19046,605a1e72ba869b0aa71c71de,create2,create_vector_arithmetic-sequence,0,True,2021-03-23 19:01:06.563000+00:00
19047,605a1e72ba869b0aa71c71de,create2,create_vector_by-repeating-vectors,1,True,2021-03-23 19:36:57.178000+00:00
19048,605a1e72ba869b0aa71c71de,create2,create_matrix_by-folding-a-vector,2,True,2021-03-23 19:37:05.152000+00:00
19049,605a1e72ba869b0aa71c71de,create2,create_dataframe_from-a-matrix,3,True,2021-03-23 19:37:18.297000+00:00
19050,605a99a9ba869b0aa71c84b3,create1,create_vector_without-names,0,False,2021-03-24 02:04:04.158000+00:00
19051,605a99a9ba869b0aa71c84b3,create1,create_vector_without-names,0,False,2021-03-24 02:04:18.876000+00:00
19052,605a99a9ba869b0aa71c84b3,create1,create_vector_from-smaller-vectors,0,True,2021-03-24 02:04:24.693000+00:00
19053,605a99a9ba869b0aa71c84b3,create1,create_vector_by-repeating-vectors,1,True,2021-03-24 02:04:37.191000+00:00
19054,605a99a9ba869b0aa71c84b3,create1,create_matrix_by-folding-a-vector,2,False,2021-03-24 02:04:54.628000+00:00
19055,605a99a9ba869b0aa71c84b3,create1,create_matrix_by-folding-a-vector,2,False,2021-03-24 02:04:58.882000+00:00
19056,605a99a9ba869b0aa71c84b3,create1,create_matrix_from-multiple-vectors,2,True,2021-03-24 02:05:01.189000+00:00
19057,605a99a9ba869b0aa71c84b3,create2,create_dataframe_from-vectors,0,False,2021-03-24 02:05:35.117000+00:00
19058,605a99a9ba869b0aa71c84b3,create2,create_vector_arithmetic-sequence,0,True,2021-03-24 02:05:48.212000+00:00
19059,605a99a9ba869b0aa71c84b3,create2,create_vector_by-repeating-vectors,1,True,2021-03-24 02:06:00.760000+00:00
19060,605a99a9ba869b0aa71c84b3,create2,create_matrix_by-folding-a-vector,2,True,2021-03-24 02:06:17.364000+00:00
19061,605a99a9ba869b0aa71c84b3,create2,create_dataframe_from-a-matrix,3,True,2021-03-24 02:06:24.190000+00:00
19062,605a99a9ba869b0aa71c84b3,access1,access_from-matrix_rows-or-columns,0,True,2021-03-24 02:12:45.738000+00:00
19063,605a99a9ba869b0aa71c84b3,access1,access_from-matrix_row-and-column-combination,1,True,2021-03-24 02:13:16.240000+00:00
19064,605a99a9ba869b0aa71c84b3,access1,create_matrix_from-multiple-vectors,2,False,2021-03-24 02:13:26.633000+00:00
19065,605a99a9ba869b0aa71c84b3,access1,create_vector_from-smaller-vectors,1,False,2021-03-24 02:13:39.321000+00:00
19066,605a99a9ba869b0aa71c84b3,access1,create_vector_from-smaller-vectors,2,True,2021-03-24 02:13:44.266000+00:00
19067,605a99a9ba869b0aa71c84b3,access1,access_from-matrix_rows-or-columns,1,False,2021-03-24 02:13:49.023000+00:00
19068,605a99a9ba869b0aa71c84b3,access1,access_from-matrix_rows-or-columns,1,False,2021-03-24 02:13:52.939000+00:00
19069,605a99a9ba869b0aa71c84b3,access1,access_from-matrix_row-and-column-combination,1,True,2021-03-24 02:14:04.502000+00:00
19070,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_rows-or-columns-by-index,0,False,2021-03-24 02:14:30.354000+00:00
19071,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_rows-by-condition,0,True,2021-03-24 02:14:43.135000+00:00
19072,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_rows-or-columns-by-index,1,False,2021-03-24 02:15:43.665000+00:00
19073,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_rows-or-columns-by-index,1,False,2021-03-24 02:15:53.292000+00:00
19074,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_row-indices-by-condition,1,False,2021-03-24 02:15:56.873000+00:00
19075,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_element-by-index,1,False,2021-03-24 02:16:10.092000+00:00
19076,605a99a9ba869b0aa71c84b3,access2,access_from-dataframe_column(s)-by-name,1,True,2021-03-24 02:16:12.306000+00:00
19077,605a99a9ba869b0aa71c84b3,calculate1,calculate_matrices_aggregation,0,False,2021-03-24 03:19:47.621000+00:00
19078,605a99a9ba869b0aa71c84b3,calculate1,calculate_matrices_elementwise,0,True,2021-03-24 03:20:00.238000+00:00
19079,605a99a9ba869b0aa71c84b3,calculate1,calculate_matrices_aggregation,1,True,2021-03-24 03:20:22.277000+00:00
19080,605a99a9ba869b0aa71c84b3,calculate2,calculate_vectors_elementwise,0,False,2021-03-24 03:21:00.808000+00:00
19081,605a99a9ba869b0aa71c84b3,calculate2,calculate_vectors_pairwise,0,True,2021-03-24 03:21:13.236000+00:00
19082,605a99a9ba869b0aa71c84b3,calculate2,calculate_vectors_mask,1,False,2021-03-24 03:21:22.753000+00:00
19083,605a99a9ba869b0aa71c84b3,calculate2,calculate_vectors_elementwise,1,False,2021-03-24 03:21:45.152000+00:00
